artist,artist_id,artist_pop,artist_genres,album,album_id,track_name,track_id,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist
Michael Barrow & the Tourists,1mhe70fSiQDyc16JVlhBUE,29,[utah indie],Clover,1aKUDayJYD8jylsH5BIlej,Time Rolls On,0i1ssYKFz4fB3vt93dwmaa,21,0.7,0.403,7,-9.877,1,0.0261,0.657,3.51E-05,0.094,0.33,121.837,214367,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Alivan Blu,1maNTaIZSwGov0ogXWNwCb,35,[modern indie folk],Changes,6bfNSwxlTSbzi2nIfX4y9T,Changes,2wRARIgmx65nxMciogJ9gi,0,0.577,0.601,0,-9.621,1,0.027,0.494,0.00423,0.115,0.205,116.986,238000,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Mark Diamond,7Il2FrLyoQt0JlyhJRDL1c,42,[],Colorado,1U21zDxTRoitun0zgSUoAe,Colorado,0rZQY7xnOlZpcPqqhRt9jQ,0,0.562,0.407,1,-11.993,0,0.0563,0.746,3.45E-05,0.125,0.33,86.767,164483,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Zach Hughes,2dRQkkzOvcaQgeNjfVIdso,7,[],i want to travel,0oqZoXpBCvRk2ffPO2zRqI,i want to travel,40jSe85TzdI8xlgqUqH3F5,10,0.654,0.36,2,-13.309,1,0.0263,0.146,0.0011,0.148,0.498,97.982,151224,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Waiting for Smith,57oieIojgviKMyTtzG4kn2,29,[],As I Saw You Then,0qtx51HZ9UJpemAaunMQYW,As I Saw You Then,76dUTlTkIPhRoBmNEaDRXS,15,0.649,0.305,5,-11.923,1,0.0496,0.707,4.29E-05,0.11,0.255,52.458,178631,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Lewis Ross,7H1Mw1I4p9sTGTtbGCj8E3,25,[],Short Sighted,1DWjS1BFUwomgoJErC02Bu,Short Sighted,25hKDHLSeH6M4J47pMXu9T,26,0.286,0.288,0,-12.423,1,0.0311,0.89,0.00631,0.419,0.186,96.688,220720,1,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
summersets,56UCNajlvDjMgHedDlPr6v,8,[],pass me by,31zFDZLysCsfWOfSfmPnNY,pass me by,2HsUll4wfbiDA5GnrzEUwX,2,0.563,0.595,5,-9.354,1,0.0314,0.15,0.00144,0.0528,0.707,158.031,153045,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Dylan Dunlap,7CanUos0itnFLMrCiT839W,54,"[indiecoustica, la pop]",Get More Rest,1QNvfTMX7nmn0uoeHi3l5p,Get More Rest,0x6p5TFeH5kCZunuF6XXQ7,0,0.549,0.423,10,-6.416,1,0.0275,0.759,0,0.189,0.33,143.989,237451,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
The Satellite Station,3Cz6z3clgPkPz84faABaDS,42,[folk-pop],Chain Reaction,2YjH7bcnpi5rtqHGb4uRVS,Chain Reaction,21QUOh5WfUGVHnjbW4Jzeh,8,0.399,0.529,11,-9.775,1,0.03,0.171,0.0966,0.0928,0.0978,146.908,297347,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie/Pop/Folk Compilation - August 2021,0wAliXc27WlkrxxOBxcVuD,Devotion,2uB5HoH2S4ifqJ2sd5BQBP,0,0.39,0.66,0,-7.692,1,0.0549,0.364,1.41E-05,0.0849,0.268,143.861,272146,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie/Pop/Folk Compilation - August 2021,0wAliXc27WlkrxxOBxcVuD,I See Your High,6gl1OmDPv3GY2xkrGzsHmm,0,0.593,0.363,2,-10.66,1,0.0452,0.42,1.05E-05,0.158,0.142,160.105,157694,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Chance Emerson,2qabc8edZgoWe8DY4HIGED,36,[],All We Ever Were,2EmbXCq1z0QppTsImRm5TJ,All We Ever Were,6RkjVHHd8SBOPn3Tc0lpsu,9,0.491,0.599,5,-7.559,1,0.039,0.218,0,0.135,0.646,163.89,191067,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Andreas Moe,5kW2ng5av985BfqrOMRpk0,50,"[swedish indie pop, swedish singer-songwriter]",All Our Worries Are Poems - Pt. 1,0kuDcko7yASKGCak5F9uPs,Wholeheartedly,57Gcs9Mo5wvO8gvp3fsle5,8,0.422,0.399,4,-9.934,1,0.028,0.624,0.000254,0.101,0.505,97.043,191573,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie/Pop/Folk Compilation - August 2021,0wAliXc27WlkrxxOBxcVuD,Hunger,7n4ImgMa7wUrdUjiPqeJ74,0,0.649,0.486,9,-9.8,0,0.0351,0.392,0.00747,0.0995,0.446,81.993,248753,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie/Pop/Folk Compilation - August 2021,0wAliXc27WlkrxxOBxcVuD,Blessed Midwest,694IrjU5jqyVFPEKuWDOkA,0,0.639,0.595,4,-7.65,1,0.0317,0.593,0.00197,0.185,0.718,123.982,196202,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Miki Fiki,1O1r2qVtIFqlTJoB4jsJKd,38,[nashville indie],How Many Times / Coming Down,4gtHiaTDfJcLnlhtSuujDu,Coming Down,0722WVvi40IzLI4Bp61pkb,16,0.751,0.529,4,-9.432,0,0.0316,0.512,0.0629,0.167,0.848,99.971,159263,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Nick Kingswell,64P19CwWOANoiTsTmdNHYV,24,[indie anthem-folk],Deep Blue,7rui4NAkWB4zTdyUdz9M2y,Deep Blue,28EIBx8SeH6esLyEx0wZSn,7,0.648,0.399,11,-12.483,1,0.0381,0.682,0.0476,0.12,0.302,127.984,230899,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie/Pop/Folk Compilation - August 2021,0wAliXc27WlkrxxOBxcVuD,Let It Bruise,41wPeAivaKSMRkg9uhc4gk,0,0.476,0.555,10,-8.765,0,0.0461,0.244,4.14E-06,0.343,0.449,81.464,189755,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
WILLO,5t5UKNdX3RZUCePoXSYx4N,17,[],Freedom,6cVsQVOexNb0tTFhCa0U6w,Freedom,3eT7ArATnLcNu0V6207nty,0,0.671,0.462,10,-9.509,0,0.0562,0.415,0.000294,0.103,0.569,78.921,240166,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Tristan Bushman,6nonbnzKA6j3TXU8MMwxvI,17,[],Carried Away,7G9gn77gMzJmxNOAfDNTy3,Carried Away,7tAFSnHhUAPkt8KHuBLYXl,5,0.411,0.632,0,-6.445,1,0.0551,0.404,1.92E-06,0.154,0.534,145.304,152065,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie/Pop/Folk Compilation - August 2021,0wAliXc27WlkrxxOBxcVuD,Elephant,0zGv1k8B7LkUpNE4Tg3zZM,0,0.72,0.238,4,-12.58,1,0.0432,0.737,0.00107,0.157,0.206,117.954,213044,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
King Leer,73OeR5E9pYJ0zKU597trah,21,[],forgive me,1HOYUAP5WNbdjnRvHXhIhW,forgive me,1B3zqnxZSzISRWwqbqYEWb,1,0.443,0.595,7,-6.043,1,0.0411,0.541,0,0.333,0.415,90.415,188000,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie/Pop/Folk Compilation - August 2021,0wAliXc27WlkrxxOBxcVuD,Mother,7xWdREk30K2CAP966n1uzC,0,0.713,0.603,7,-6.721,1,0.0474,0.387,1.82E-06,0.189,0.456,126.977,198578,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie/Pop/Folk Compilation - August 2021,0wAliXc27WlkrxxOBxcVuD,Surrounded Myself With Color,2nYeLgAnFYG3BNMFXhdDWn,0,0.525,0.42,8,-9.361,1,0.0371,0.719,0.0706,0.14,0.352,77.018,196440,4,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Hayden Everett,6sIPNR4ZDctKr2OSiAVtBc,37,[modern indie folk],Kennecott,1VZyPPPoDtEr7riz03EoPP,By the End,1o4w3mhHppID73A1aHUWjo,0,0.291,0.315,4,-12.095,1,0.032,0.858,0.001,0.104,0.104,139.692,212630,3,Indie/Pop/Folk Compilation - August 2021 (alexrainbirdMusic)
Hollow Coves,7IAFAOtc9kTYNTizhLSWM6,67,[indie folk],Blessings,466K8O3HH6wlpkK95J3GL9,Blessings,1FJZwL9Lawachx3yPx7UA2,0,0.568,0.436,5,-11.642,1,0.0271,0.761,0.000509,0.0991,0.216,95.982,250933,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Radical Face,5EM6xJN2QNk0cL7EEm9HR9,60,"[indie folk, jacksonville indie, stomp and holler]",Dreamless Sleep,2jFQAYd69lM6LWrFDXcL9E,Dreamless Sleep,0ZtzslcG04Qb3pytRgWbOq,25,0.459,0.18,7,-15.455,1,0.0337,0.887,0.00411,0.129,0.105,120.176,199000,3,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Emily James,7FxEy78P0oIVEVxdaL9npy,52,"[alt z, indiecoustica]",Wanted You to Know,5MPkrXngz7F6LzCxNsmAZ4,that'd be alright,058OqhzpJJMM3q90Skvg2r,0,0.657,0.255,10,-13.017,1,0.031,0.816,1.01E-05,0.0809,0.432,128.957,177953,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Dylan Dunlap,7CanUos0itnFLMrCiT839W,54,"[indiecoustica, la pop]",Serotonin,1jTD6QmEugVofnVmA6CSIy,Serotonin - Acoustic Live,527BkiUPBoA5yRkxz49TkG,0,0.496,0.314,8,-8.252,1,0.0309,0.79,0,0.151,0.383,133.555,220333,5,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Andy Cortes,6OVCGwVPjvhsGhg3VQ7LV2,5,[],Vaporised,2UP5xRn9yogZJ9CtbYkQnB,Vaporised,4z85x6ocJLRu2jaFy6JSK3,6,0.518,0.619,7,-9.723,1,0.0327,0.749,0.0496,0.153,0.603,81.897,207884,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Canyon City,6TdfKQvrdHZdr4DIzjuWOr,55,"[acoustic pop, indie folk, indiecoustica, neo mellow, viral pop]",Paris,0Ptw78waThTyERRLlYH13N,Paris,5GeVFBIuLfhfr6is1QzBgs,0,0.423,0.177,5,-13.432,1,0.0306,0.888,5.16E-06,0.0866,0.354,87.204,239960,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Max Embers,11O6zlvW2ifkhcXjOpNrhE,27,[],got to get you,7xaQAe1ogBTDdursPZN1oj,got to get you,7acOjOxMgJ6osvddWM4wIl,0,0.6,0.254,5,-11.102,1,0.05,0.548,0,0.114,0.61,99.254,211812,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Johnny Cattini,1NTNDi3hpUfwBPz3taaaCv,27,[],Yellow Moon,0waZGaeW7A9xjBkskZsNY0,Sleeping Alone,5bmAWcYHTe7q1iNscxN1CM,4,0.493,0.495,6,-12.832,1,0.0295,0.511,0.00387,0.0969,0.458,94.951,276768,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Michael Barrow & the Tourists,1mhe70fSiQDyc16JVlhBUE,29,[utah indie],Clover,1aKUDayJYD8jylsH5BIlej,Momma Said,4CqQAEjtvDMEZrD1WOd7UR,25,0.507,0.441,4,-8.765,1,0.0361,0.527,9.76E-06,0.135,0.332,95.461,203453,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Hayden Everett,6sIPNR4ZDctKr2OSiAVtBc,37,[modern indie folk],Honeycomb (feat. Adam Carpenter),2RbPMk8WGTKY33SqoiR9Wb,Honeycomb (feat. Adam Carpenter),0NtdgAGsDPlvwjFM8Sa3dW,0,0.731,0.124,0,-11.986,1,0.0359,0.835,5.75E-05,0.101,0.288,120.055,200911,3,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Meryl Rudy,5D0fFHHBDqY6PuxnZgbcMc,10,[jazz pop],Howling,11JGvgzM9pDbfbnFE8YTTU,Howling,3sq3TIdgKar5U28ZNNn0qo,11,0.584,0.45,5,-9.309,1,0.0284,0.523,4.10E-06,0.108,0.19,119.881,202627,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie/Pop/Folk Compilation - May 2021,2pzICDbh0v9R99GAhh54NF,Waiting to Ride,34N0AcYeTdxqhiMmPvyZcg,0,0.643,0.319,2,-13.928,1,0.0363,0.727,0.0193,0.113,0.607,80.49,169587,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
summersets,56UCNajlvDjMgHedDlPr6v,8,[],before you & i,56hgtXtGKiGfJYemVZcHoi,before you & i,5w3VlhJWQTx56r9JAxirDf,6,0.595,0.231,0,-14.424,1,0.0368,0.855,8.80E-05,0.0936,0.276,131.203,210283,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Anae,1BSiyWUnPzUMx9QYYcthQg,16,[],The American Dream,1j31rEaTyFKYPehnw7gA4l,The American Dream,3BMyFES5oFwNHckDs3DsA4,6,0.63,0.376,1,-12.916,1,0.0332,0.813,0.000514,0.109,0.483,91.952,268329,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
DoomFolk StarterKit,5JAJWx4TnbXljTBKOAQVuV,7,[],Old Times,0PsMBkgR3gZjNKPY9nLAdN,Old Times,38BuGncet3vZhkyC7LXDua,14,0.391,0.481,5,-9.135,1,0.0298,0.812,0.27,0.117,0.613,160.309,120000,3,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Päter,0JGEXkcPcLHPna9FTWapHn,28,[],float.ing,3cdUdtS1bV2eStAPwQcF4C,float.ing,68Cjn2hxAroYLLrcyZtesd,7,0.661,0.227,4,-13.526,1,0.0292,0.431,0.0711,0.121,0.114,105.002,222000,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie/Pop/Folk Compilation - June 2021,2nGNB8p3Oep5bNuriBTBxp,Hummingbird,6bXyRDisE2QS4CKRMWgZkU,0,0.693,0.354,4,-12.555,1,0.0664,0.905,0.0585,0.106,0.633,150.165,150227,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Israel Cannan,4EMl4Y4uEh32Jmfgi6bYZx,28,[australian indie folk],By Way of the Sea,2hn1o2h58pswUpiYDw9eMg,By Way of the Sea,2EjmXBw49KJqZXjH2dKTZC,24,0.472,0.0742,5,-21.671,1,0.0345,0.893,1.12E-05,0.101,0.222,111.349,259250,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Mark Diamond,7Il2FrLyoQt0JlyhJRDL1c,42,[],Dusty Flares,44atsn50aWaQKLru8q9MkT,Moonshot,4FvKAGyQ35GJrgEK6zAfhG,0,0.672,0.336,3,-10.236,1,0.0341,0.58,2.37E-06,0.184,0.317,127.104,208819,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Nick Kingswell,64P19CwWOANoiTsTmdNHYV,24,[indie anthem-folk],Voice Note,5VzvJCq81q008EnD80L7LJ,Voice Note,5YkGGaUnI4ubyazWhDbtVF,12,0.455,0.335,4,-13.517,1,0.0391,0.456,0.00111,0.114,0.23,101.045,187939,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Steve Dennis,5Q7D3eliTavuZuXMrKHPrw,4,[],Lighthouse Inn,0f1NmkLqmTI4sVNxa4GVnl,Lighthouse Inn,3SahGZP4tPxUcBVDHD6jau,12,0.338,0.339,1,-11.106,1,0.0279,0.314,0.0802,0.106,0.284,112.47,280375,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
SAM DIMITRIUS,7dlZ4WD37UuFK0kmhMgC3P,12,[],Kara George,5CUvC4Z3fcFw41W2tD8oUy,Kara George,4Tfa0ZG484Bs5stoqhI3mx,6,0.504,0.413,5,-11.43,1,0.0391,0.911,5.21E-06,0.122,0.24,170.089,221647,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Long For The Coast,2NcOz6xUtUPBsoBf1gBST6,10,[devon indie],In Our Own Time,6TL7NxSzlckDmnyInWe8pd,In Our Own Time,43Zh31QKKyIkfyNWIm23gE,7,0.333,0.231,4,-12.785,1,0.0319,0.704,0.000237,0.117,0.373,171.731,190682,3,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Spondifferous,0vVYOwNlrpXqN7H7nk3GHC,8,[],second sight,308VKinpvI9EtmlhOSxHkg,second sight,738yYersg0otwgzbhqHxwi,6,0.425,0.204,1,-16.51,1,0.0433,0.908,0.000625,0.119,0.305,117.652,222685,3,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
The Satellite Station,3Cz6z3clgPkPz84faABaDS,42,[folk-pop],Simple Miracles (The Acoustic EP),57rYhWWZEcsS0D1Vcafcvb,Always Gonna Sing Along,6qWV6RoP2qGq4x4OJFKM8k,6,0.438,0.231,1,-13.296,1,0.0305,0.824,0,0.121,0.357,173.434,164573,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Man On An Island,2H9U04l4dj1waXLI9KviNP,9,[modern indie folk],From Afar,3iEOzBirNJScfnyP4bt3Mg,From Afar,7EeUDwubRFqN2ymRgrNHgj,0,0.637,0.205,2,-14.953,1,0.0408,0.956,0.0578,0.0902,0.232,134.963,206640,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Sam Lynch,3gIjrIxD8n3BSYH9OqkHLL,27,[vancouver indie],Good Year (Acoustic),5jHBNT16h58AymsdyC6axA,Good Year - Acoustic,2mZZdnsqpwX2uEAe70sJhS,10,0.454,0.141,1,-10.77,1,0.0334,0.914,9.18E-05,0.112,0.34,183.022,183863,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Clouds And Thorns,33FAMnoGSH6f0R62m2quUP,28,[indiecoustica],Dance On Broken Bones,7AyEd9sAnHCz1ozzHRkc4C,Dance On Broken Bones,32kUe5stksazSLfHpGiF6c,4,0.548,0.581,4,-11.325,1,0.0375,0.217,0.015,0.168,0.207,127.951,214562,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Amit Sagie,1TT3nvsyqhwRIQ2EY7Pydp,15,[israeli hip hop],Shine Garden,2RKd6KR1J8WpmNkU2UzfX9,Little Suzy,44ZUIVyHa8Ib0CefDzcJy3,3,0.454,0.211,8,-14.18,1,0.0378,0.97,0.0718,0.0744,0.443,156.029,145904,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
Couchsleepers,0tp0U6LLcHu1k0ssdTovp4,9,[],Monsters,1vaGxWJMDLvVVB5hV8O5rs,After All,0oedv2VaYo4aNtNV21lH00,9,0.579,0.133,0,-15.503,1,0.0309,0.896,0.0687,0.119,0.11,78.057,278632,4,Relaxing Sunday Mornings ☕ - An Indie/Folk/Pop Playlist | Vol. 5
MacKenzie Bourg,3pg4cfNfPC0ehk912YtXe9,34,[deep talent show],good day,3zIZisGULkL7UpawaLXdAf,good day,47UTPujdqpbtCVZFP1nHyv,37,0.639,0.749,4,-6.908,1,0.057,0.228,0,0.264,0.508,105.925,151557,4,Good Vibes! 🙌 - A Happy Indie/Pop/Folk Playlist | Vol. 2
Kids In America,6ovlMe2HTmv1MmrZfsoBqY,38,[],La La,2FPQAg8aL63OrjmIc40AEh,La La (feat. The Mowgli's),1x2nu22qIx060t6sSrfRWE,27,0.511,0.701,9,-5.452,1,0.0254,0.0492,0.155,0.066,0.894,175.891,221643,4,Good Vibes! 🙌 - A Happy Indie/Pop/Folk Playlist | Vol. 2
Sheffield,4CDXbURs9NxZWRLVZ2HHto,31,[indiecoustica],Second Nature,0ZcDszAXDCke8vOByHCP2C,Things Are Looking Up,07iSPxMiPykX9ErcOhqZcr,16,0.641,0.685,4,-7.557,1,0.0364,0.0255,0,0.372,0.712,91.498,154426,4,Good Vibes! 🙌 - A Happy Indie/Pop/Folk Playlist | Vol. 2
Young Rising Sons,6ZUjdwG0NvY6MT7vvmluhV,54,"[folk-pop, indie poptimism, indiecoustica, modern alternative rock, modern rock, pop rock, stomp and holler]",SWIRL,4hcIbXeH3CCl6I3Ai3tnUE,Sunday Sunshine,5HPfYGiLnGx8rohI6wSe5Z,17,0.653,0.81,5,-2.82,1,0.0349,0.0482,0.276,0.0838,0.913,123.956,249783,4,Good Vibes! 🙌 - A Happy Indie/Pop/Folk Playlist | Vol. 2
Wallflower People,11er98w7XwyFgDPj3LEnIK,6,[],To the Wild,0oeFeXGXlOI5n3n64UEWvy,To the Wild,1zHWR9fz9sp4cBXV87EIJf,12,0.587,0.735,10,-5.687,1,0.0421,0.0392,0.0143,0.153,0.498,137.091,147408,4,Good Vibes! 🙌 - A Happy Indie/Pop/Folk Playlist | Vol. 2
Beachfriends,7EYNMYHZUieuc7BcOci6eY,28,[],Cuckoo,3xo4MvsIBTu5JqqBpXgU4A,Cuckoo,0P5WjRGBhgz9YmeuQV3Bt6,9,0.656,0.684,0,-7.56,1,0.026,0.454,0.0369,0.392,0.481,96.98,214334,4,Good Vibes! 🙌 - A Happy Indie/Pop/Folk Playlist | Vol. 2
Volunteer,7h4HArpklyAtomuXHf2HoR,32,"[hopebeat, indiecoustica]",New Beginning,3yutsrhlM4dgAcm789V50M,New Beginning,44HMg3DH6Luxk2zvn8Yl1Z,17,0.396,0.737,8,-5.697,0,0.0457,0.00294,0.000499,0.119,0.392,124.73,212903,4,Good Vibes! 🙌 - A Happy Indie/Pop/Folk Playlist | Vol. 2
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop / Folk Compilation - April 2021,5LepOSGogmdpxI66XahqRy,With You,6SWMszd34h4ZpXtPNRuByM,0,0.638,0.68,11,-8.072,1,0.0362,0.306,0.000859,0.285,0.599,115.892,196040,4,Good Vibes! 🙌 - A Happy Indie/Pop/Folk Playlist | Vol. 2
Anders Sohn,3LgfgTNBaJCrnWCCRmR1Bs,32,[],Young Again,18xrz4UYl9DSV44lSK5p9B,Little Bit of Love,4QbVAgZrX0cmc3as7P1qiN,13,0.801,0.664,0,-7.348,1,0.0417,0.0712,0,0.0789,0.965,100.006,182700,4,Good Vibes! 🙌 - A Happy Indie/Pop/Folk Playlist | Vol. 2
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop / Folk Compilation - February 2021,11KSUpphow3CBvmkETPWMi,Call You Home,53XdG8h848pZ83yD3jvs6R,0,0.595,0.761,1,-6.122,1,0.0365,0.0995,8.80E-06,0.156,0.445,103.484,240480,4,Good Vibes! 🙌 - A Happy Indie/Pop/Folk Playlist | Vol. 2
Kieran Rhodes,6uYJtg0N26ZxPo90dha0Qp,31,[],What Got Into You,7w3zbBs9NRCXl2aNR5rsEX,What Got Into You,1D0PMfr9ckIcBZKBMvxcEi,23,0.592,0.456,5,-11.098,0,0.0357,0.00477,0.00281,0.112,0.233,122.86,215094,4,Good Vibes! 🙌 - A Happy Indie/Pop/Folk Playlist | Vol. 2
Sub-Radio,2lCUVconWp5YjxdYssfZ8J,49,"[dc indie, hopebeat, indie poptimism]",What You Want To Hear,0aSBKHhmxU6uFAVbVuyn0k,What You Want To Hear,0pQaYCXXF49SjVqNaVyCrU,30,0.614,0.691,2,-5.569,1,0.0434,0.00244,1.11E-06,0.214,0.678,126.032,232500,4,Good Vibes! 🙌 - A Happy Indie/Pop/Folk Playlist | Vol. 2
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie/Rock/Alt Compilation - June 2021,4ZZzPCDbJkUfrLg5HXP4dL,Brand New Day,1FF3qcPmLqMVhw9pwT7htZ,0,0.58,0.862,7,-6.262,1,0.0339,0.0011,0.0764,0.731,0.786,120.029,202000,4,Good Vibes! 🙌 - A Happy Indie/Pop/Folk Playlist | Vol. 2
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Pop / Folk Compilation - January 2021,12AfhVWQnBDTXhfChS2VEQ,Morning Light,0lZgvrS1iEzjtHBlQ81NDW,2,0.542,0.609,6,-8.779,1,0.0322,0.167,0.000345,0.153,0.533,98.982,191890,4,Good Vibes! 🙌 - A Happy Indie/Pop/Folk Playlist | Vol. 2
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock / Alt Compilation - March 2021,6flG9Vbcc2ykTcK4xq2eTS,Soft Kiss,4VQDmOnEeOYXXHSnm7JobU,0,0.461,0.968,0,-4.991,1,0.0949,0.125,0,0.659,0.515,166.964,194731,4,Good Vibes! 🙌 - A Happy Indie/Pop/Folk Playlist | Vol. 2
Francis Moon,34vKz2ZsiJJiB2W1YMHtCG,30,[dutch indie],Thousand Stars,2mPZJhSgQCtGcYY6ouqxc0,Thousand Stars,71S0HhZLwWXOo5wAc0ECak,0,0.539,0.854,0,-4.752,0,0.0324,0.0129,6.53E-05,0.219,0.53,120.009,176640,4,Good Vibes! 🙌 - A Happy Indie/Pop/Folk Playlist | Vol. 2
Robyn Quin,7GEHvTdfPYZuUuE03hvx7t,2,[],There With You,2a5YbGOyy2Lw7707xpj0Gc,There With You,6TX0cKbvPrY1u4ErhlndEs,7,0.661,0.37,3,-7.434,1,0.0456,0.446,9.81E-05,0.158,0.707,115.095,164870,4,Good Vibes! 🙌 - A Happy Indie/Pop/Folk Playlist | Vol. 2
Various Artists,0LyfQWJT6nXafLPZqxe9Of,0,[],Indie / Rock / Alt Compilation (November 2020),458p05F5p9CcwmSoaWjrGU,Peace & Love,71EZQbYb3EPst9QOvte0E2,0,0.536,0.754,4,-5.157,1,0.0421,0.0124,2.03E-06,0.36,0.342,159.96,204959,4,Good Vibes! 🙌 - A Happy Indie/Pop/Folk Playlist | Vol. 2
Louis Pax,77UFvJeiQ6CQnqUDoQoZV8,7,[],Motion,2fywXLsM3OmcfSm1nz5sp8,Motion,10lmjWf617Ccn2kFP0vKrJ,7,0.539,0.582,4,-6.67,1,0.0462,0.0185,0,0.135,0.314,99.226,202323,4,Good Vibes! 🙌 - A Happy Indie/Pop/Folk Playlist | Vol. 2
